Cancel,Cancel
Price,Price
Quantity,Quantity
ID,ID
SKU,SKU
Qty,Qty
"Incl. Tax","Incl. Tax"
"Use Default","Use Default"
Delete,Delete
Name,Name
"Add Option","Add Option"
"Stock Availability","Stock Availability"
"In Stock","In Stock"
"Out of Stock","Out of Stock"
Image,Image
"Use To Create Configurable Product","Use To Create Configurable Product"
"Create Empty","Create Empty"
"Generate Variations","Generate Variations"
"Create New Variation Set","Create New Variation Set"
"Associated Products","Associated Products"
"Quick simple product creation","Quick simple product creation"
Autogenerate,Autogenerate
"Select Configurable Attributes","Select Configurable Attributes"
"Configurable Product Settings","Configurable Product Settings"
"Choose an Option...","Choose an Option..."
"This attribute is used in configurable products.","This attribute is used in configurable products."
"Cannot add the item to shopping cart","Cannot add the item to shopping cart"
"Please specify the product's option(s).","Please specify the product's option(s)."
"Some product variations fields are not valid.","Some product variations fields are not valid."
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","This group contains attributes used in configurable products. Please move these attributes to another group and try again."
"This attribute is used in configurable products. You cannot remove it from the attribute set.","This attribute is used in configurable products. You cannot remove it from the attribute set."
"Delete Variations Group","Delete Variations Group"
"Sort Variations","Sort Variations"
"Variation Label","Variation Label"
Label,Label
"Change Price","Change Price"
Include,Include
%,%
"begin typing to add value","begin typing to add value"
Variations,Variations
"Current Variations","Current Variations"
Display,Display
Weight,Weight
"Upload Image","Upload Image"
Choose,Choose
Select,Select
"No Image","No Image"
"Attribute set comprising all selected configurable attributes need to be in order to save generated variations.","Attribute set comprising all selected configurable attributes need to be in order to save generated variations."
"Add configurable attributes to the current set (""<span data-role=""name-container"">%1</span>"")","Add configurable attributes to the current set (""<span data-role=""name-container"">%1</span>"")"
"Add configurable attributes to the new set based on current","Add configurable attributes to the new set based on current"
"New attribute set name","New attribute set name"
"Choose Affected Attribute Set","Choose Affected Attribute Set"
Confirm,Confirm
"File extension not known or unsupported type.","File extension not known or unsupported type."
"Configurable Product Image","Configurable Product Image"
"Add Products Manually","Add Products Manually"
